frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3
2121,7/10/17 21:05,21:05:15,0,0,0,0,0,0,0,0,100.00%,86.81%,85.50%,83.13%,88.86%,11.14%,3.55,0.45,4,1,1,24,88.86%,11.14%,88.86%,88.86%,18015,11520,11520,15660,,,,,20340,21540,30435,27900,20340,21540,30435,27900,715,948,1151,1357,515,693,979,1207
2122,7/10/17 21:05,21:05:30,0,0,0,0,0,0,0,0,100.00%,86.81%,85.50%,83.13%,88.86%,11.14%,3.55,0.45,4,1,1,24,88.86%,11.14%,88.86%,88.86%,18030,11535,11535,15675,,,,,20355,21555,30450,27915,20355,21555,30450,27915,715,948,1151,1357,515,693,979,1207
2123,7/10/17 21:05,21:05:45,0,0,0,0,0,0,0,0,100.00%,86.81%,85.50%,83.13%,88.86%,11.14%,3.55,0.45,4,1,1,24,88.86%,11.14%,88.86%,88.86%,18045,11550,11550,15690,,,,,20370,21570,30465,27930,20370,21570,30465,27930,715,948,1151,1357,515,693,979,1207
2124,7/10/17 21:06,21:06:00,0,0,0,0,0,0,0,0,100.00%,86.81%,85.50%,83.13%,88.86%,11.14%,3.55,0.45,4,1,1,24,88.86%,11.14%,88.86%,88.86%,18060,11565,11565,15705,,,,,20385,21585,30480,27945,20385,21585,30480,27945,715,948,1151,1357,515,693,979,1207
2125,7/10/17 21:06,21:06:15,0,0,0,0,0,0,0,0,100.00%,28.94%,85.50%,83.13%,74.39%,25.61%,2.98,1.02,4,1,1,24,74.39%,25.61%,74.39%,74.39%,18075,11580,11580,15720,,,,,20400,21600,30495,27960,20400,21600,30495,27960,715,812,1151,1357,515,693,979,1207
2126,7/10/17 21:06,21:06:30,0,0,0,0,0,0,0,0,100.00%,28.94%,84.00%,83.13%,74.02%,25.98%,2.96,1.04,4,1,1,24,74.02%,25.98%,74.02%,74.02%,18090,11595,11595,15735,,,,,20415,21615,30510,27975,20415,21615,30510,27975,715,812,1148,1357,515,693,979,1207
2127,7/10/17 21:06,21:06:45,0,0,0,0,0,0,0,0,100.00%,28.94%,84.00%,83.13%,74.02%,25.98%,2.96,1.04,4,1,1,24,74.02%,25.98%,74.02%,74.02%,18105,11610,11610,15750,,,,,20430,21630,30525,27990,20430,21630,30525,27990,715,812,1148,1357,515,693,979,1207
2128,7/10/17 21:07,21:07:00,0,0,0,0,0,0,0,0,100.00%,28.94%,84.00%,83.13%,74.02%,25.98%,2.96,1.04,4,1,1,24,74.02%,25.98%,74.02%,74.02%,18120,11625,11625,15765,,,,,20445,21645,30540,28005,20445,21645,30540,28005,715,812,1148,1357,515,693,979,1207
2129,7/10/17 21:07,21:07:15,0,0,0,0,0,0,0,0,100.00%,28.94%,84.00%,83.13%,74.02%,25.98%,2.96,1.04,4,1,1,24,74.02%,25.98%,74.02%,74.02%,18135,11640,11640,15780,,,,,20460,21660,30555,28020,20460,21660,30555,28020,715,812,1148,1357,515,693,979,1207
2130,7/10/17 21:07,21:07:30,0,0,0,0,0,0,0,0,100.00%,28.94%,84.00%,83.13%,74.02%,25.98%,2.96,1.04,4,1,1,24,74.02%,25.98%,74.02%,74.02%,18150,11655,11655,15795,,,,,20475,21675,30570,28035,20475,21675,30570,28035,715,812,1148,1357,515,693,979,1207
2131,7/10/17 21:07,21:07:45,0,0,0,0,0,0,0,0,100.00%,28.94%,84.00%,83.13%,74.02%,25.98%,2.96,1.04,4,1,1,24,74.02%,25.98%,74.02%,74.02%,18165,11670,11670,15810,,,,,20490,21690,30585,28050,20490,21690,30585,28050,715,812,1148,1357,515,693,979,1207
2132,7/10/17 21:08,21:08:00,0,0,0,0,0,0,0,0,100.00%,28.94%,84.00%,83.13%,74.02%,25.98%,2.96,1.04,4,1,1,24,74.02%,25.98%,74.02%,74.02%,18180,11685,11685,15825,,,,,20505,21705,30600,28065,20505,21705,30600,28065,715,812,1148,1357,515,693,979,1207
2133,7/10/17 21:08,21:08:15,0,0,0,0,0,0,0,0,100.00%,28.94%,84.00%,83.13%,74.02%,25.98%,2.96,1.04,4,1,1,24,74.02%,25.98%,74.02%,74.02%,18195,11700,11700,15840,,,,,20520,21720,30615,28080,20520,21720,30615,28080,715,812,1148,1357,515,693,979,1207
2134,7/10/17 21:08,21:08:30,0,0,0,0,0,0,0,0,100.00%,28.94%,84.00%,83.13%,74.02%,25.98%,2.96,1.04,4,1,1,24,74.02%,25.98%,74.02%,74.02%,18210,11715,11715,15855,,,,,20535,21735,30630,28095,20535,21735,30630,28095,715,812,1148,1357,515,693,979,1207
2135,7/10/17 21:08,21:08:45,0,0,0,0,0,0,0,0,100.00%,28.94%,84.00%,83.13%,74.02%,25.98%,2.96,1.04,4,1,1,24,74.02%,25.98%,74.02%,74.02%,18225,11730,11730,15870,,,,,20550,21750,30645,28110,20550,21750,30645,28110,715,812,1148,1357,515,693,979,1207
2136,7/10/17 21:09,21:09:00,0,0,0,0,0,0,0,0,100.00%,28.94%,84.00%,83.13%,74.02%,25.98%,2.96,1.04,4,1,1,24,74.02%,25.98%,74.02%,74.02%,18240,11745,11745,15885,,,,,20565,21765,30660,28125,20565,21765,30660,28125,715,812,1148,1357,515,693,979,1207
2137,7/10/17 21:09,21:09:15,0,0,0,0,0,0,0,0,100.00%,28.94%,85.00%,83.13%,74.27%,25.73%,2.97,1.03,4,1,1,24,74.27%,25.73%,74.27%,74.27%,18255,11760,11760,15900,,,,,20580,21780,30675,28140,20580,21780,30675,28140,715,812,1150,1357,515,693,979,1207
2138,7/10/17 21:09,21:09:30,0,0,0,0,0,0,0,0,100.00%,28.94%,85.00%,83.13%,74.27%,25.73%,2.97,1.03,4,1,1,24,74.27%,25.73%,74.27%,74.27%,18270,11775,11775,15915,,,,,20595,21795,30690,28155,20595,21795,30690,28155,715,812,1150,1357,515,693,979,1207
2139,7/10/17 21:09,21:09:45,0,0,0,0,0,0,0,0,100.00%,28.94%,85.00%,83.13%,74.27%,25.73%,2.97,1.03,4,1,1,24,74.27%,25.73%,74.27%,74.27%,18285,11790,11790,15930,,,,,20610,21810,30705,28170,20610,21810,30705,28170,715,812,1150,1357,515,693,979,1207
2140,7/10/17 21:10,21:10:00,0,0,0,0,0,0,0,0,100.00%,28.94%,85.00%,83.13%,74.27%,25.73%,2.97,1.03,4,1,1,24,74.27%,25.73%,74.27%,74.27%,18300,11805,11805,15945,,,,,20625,21825,30720,28185,20625,21825,30720,28185,715,812,1150,1357,515,693,979,1207
2141,7/10/17 21:10,21:10:15,0,0,0,0,0,0,0,0,100.00%,29.36%,85.00%,83.13%,74.37%,25.63%,2.97,1.03,4,1,1,24,74.37%,25.63%,74.37%,74.37%,18315,11820,11820,15960,,,,,20640,21840,30735,28200,20640,21840,30735,28200,715,812,1150,1357,515,693,978,1207
2142,7/10/17 21:10,21:10:30,0,0,0,0,0,0,0,0,100.00%,29.36%,85.00%,83.13%,74.37%,25.63%,2.97,1.03,4,1,1,24,74.37%,25.63%,74.37%,74.37%,18330,11835,11835,15975,,,,,20655,21855,30750,28215,20655,21855,30750,28215,715,812,1150,1357,515,693,978,1207
2143,7/10/17 21:10,21:10:45,0,0,0,0,0,0,0,0,100.00%,29.36%,85.00%,83.13%,74.37%,25.63%,2.97,1.03,4,1,1,24,74.37%,25.63%,74.37%,74.37%,18345,11850,11850,15990,,,,,20670,21870,30765,28230,20670,21870,30765,28230,715,812,1150,1357,515,693,978,1207
2144,7/10/17 21:11,21:11:00,0,0,0,0,0,0,0,0,100.00%,29.36%,85.00%,83.13%,74.37%,25.63%,2.97,1.03,4,1,1,24,74.37%,25.63%,74.37%,74.37%,18360,11865,11865,16005,,,,,20685,21885,30780,28245,20685,21885,30780,28245,715,812,1150,1357,515,693,978,1207
2145,7/10/17 21:11,21:11:15,0,0,0,0,0,0,0,0,100.00%,29.36%,85.00%,83.13%,74.37%,25.63%,2.97,1.03,4,1,1,24,74.37%,25.63%,74.37%,74.37%,18375,11880,11880,16020,,,,,20700,21900,30795,28260,20700,21900,30795,28260,715,812,1150,1357,515,693,978,1207
2146,7/10/17 21:11,21:11:30,0,0,0,0,0,0,0,0,100.00%,29.36%,85.00%,83.13%,74.37%,25.63%,2.97,1.03,4,1,1,24,74.37%,25.63%,74.37%,74.37%,18390,11895,11895,16035,,,,,20715,21915,30810,28275,20715,21915,30810,28275,715,812,1150,1357,515,693,978,1207
2147,7/10/17 21:11,21:11:45,0,0,0,0,0,0,0,0,100.00%,29.36%,85.00%,83.13%,74.37%,25.63%,2.97,1.03,4,1,1,24,74.37%,25.63%,74.37%,74.37%,18405,11910,11910,16050,,,,,20730,21930,30825,28290,20730,21930,30825,28290,715,812,1150,1357,515,693,978,1207
2148,7/10/17 21:12,21:12:00,0,0,0,0,0,0,0,0,100.00%,28.94%,85.00%,83.13%,74.27%,25.73%,2.97,1.03,4,1,1,24,74.27%,25.73%,74.27%,74.27%,18420,11925,11925,16065,,,,,20745,21945,30840,28305,20745,21945,30840,28305,715,812,1150,1357,515,693,979,1207
2149,7/10/17 21:12,21:12:15,0,0,0,0,0,0,0,0,100.00%,28.94%,85.00%,83.13%,74.27%,25.73%,2.97,1.03,4,1,1,24,74.27%,25.73%,74.27%,74.27%,18435,11940,11940,16080,,,,,20760,21960,30855,28320,20760,21960,30855,28320,715,812,1150,1357,515,693,979,1207
2150,7/10/17 21:12,21:12:30,0,0,0,0,0,0,0,0,100.00%,28.94%,85.00%,83.13%,74.27%,25.73%,2.97,1.03,4,1,1,24,74.27%,25.73%,74.27%,74.27%,18450,11955,11955,16095,,,,,20775,21975,30870,28335,20775,21975,30870,28335,715,812,1150,1357,515,693,979,1207
2151,7/10/17 21:12,21:12:45,0,0,0,0,0,0,0,0,100.00%,28.94%,85.00%,83.13%,74.27%,25.73%,2.97,1.03,4,1,1,24,74.27%,25.73%,74.27%,74.27%,18465,11970,11970,16110,,,,,20790,21990,30885,28350,20790,21990,30885,28350,715,812,1150,1357,515,693,979,1207
2152,7/10/17 21:13,21:13:00,0,0,0,0,0,0,0,0,100.00%,28.94%,85.00%,83.13%,74.27%,25.73%,2.97,1.03,4,1,1,24,74.27%,25.73%,74.27%,74.27%,18480,11985,11985,16125,,,,,20805,22005,30900,28365,20805,22005,30900,28365,715,812,1150,1357,515,693,979,1207
2153,7/10/17 21:13,21:13:15,0,0,0,0,0,0,0,0,100.00%,28.94%,85.00%,83.13%,74.27%,25.73%,2.97,1.03,4,1,1,24,74.27%,25.73%,74.27%,74.27%,18495,12000,12000,16140,,,,,20820,22020,30915,28380,20820,22020,30915,28380,715,812,1150,1357,515,685,979,1207
2154,7/10/17 21:13,21:13:30,0,0,0,0,0,0,0,0,100.00%,28.94%,85.00%,83.13%,74.27%,25.73%,2.97,1.03,4,1,1,24,74.27%,25.73%,74.27%,74.27%,18510,12015,12015,16155,,,,,20835,22035,30930,28395,20835,22035,30930,28395,715,812,1150,1357,515,685,979,1207
2155,7/10/17 21:13,21:13:45,0,0,0,0,0,0,0,0,100.00%,29.36%,85.00%,83.13%,74.37%,25.63%,2.97,1.03,4,1,1,24,74.37%,25.63%,74.37%,74.37%,18525,12030,12030,16170,,,,,20850,22050,30945,28410,20850,22050,30945,28410,715,812,1150,1357,515,685,978,1207
2156,7/10/17 21:14,21:14:00,0,0,0,0,0,0,0,0,100.00%,29.36%,100.00%,54.38%,70.93%,29.07%,2.84,1.16,4,1,1,24,70.93%,29.07%,70.93%,70.93%,18540,12045,12045,16185,,,,,20865,22065,30960,28425,20865,22065,30960,28425,715,812,1150,1267,515,692,978,1135
2157,7/10/17 21:14,21:14:15,0,0,0,0,0,0,0,0,100.00%,29.36%,85.00%,83.13%,74.37%,25.63%,2.97,1.03,4,1,1,24,74.37%,25.63%,74.37%,74.37%,18555,12060,12060,16200,,,,,20880,22080,30975,28440,20880,22080,30975,28440,715,812,1150,1357,515,692,978,1207
2158,7/10/17 21:14,21:14:30,0,0,0,0,0,0,0,0,100.00%,29.36%,85.00%,83.13%,74.37%,25.63%,2.97,1.03,4,1,1,24,74.37%,25.63%,74.37%,74.37%,18570,12075,12075,16215,,,,,20895,22095,30990,28455,20895,22095,30990,28455,715,812,1150,1357,515,692,978,1207
2159,7/10/17 21:14,21:14:45,0,0,0,0,0,0,0,0,100.00%,29.36%,85.00%,83.13%,74.37%,25.63%,2.97,1.03,4,1,1,24,74.37%,25.63%,74.37%,74.37%,18585,12090,12090,16230,,,,,20910,22110,31005,28470,20910,22110,31005,28470,715,812,1150,1357,515,692,978,1207
2160,7/10/17 21:15,21:15:00,0,0,0,0,0,0,0,0,100.00%,85.96%,85.00%,83.13%,88.52%,11.48%,3.54,0.46,4,1,1,24,88.52%,11.48%,88.52%,88.52%,18600,12105,12105,16245,,,,,20925,22125,31020,28485,20925,22125,31020,28485,715,945,1150,1357,515,684,978,1207
2161,7/10/17 21:15,21:15:15,0,0,0,0,0,0,0,0,100.00%,85.96%,85.00%,83.13%,88.52%,11.48%,3.54,0.46,4,1,1,24,88.52%,11.48%,88.52%,88.52%,18615,12120,12120,16260,,,,,20940,22140,31035,28500,20940,22140,31035,28500,715,945,1150,1357,515,684,978,1207
2162,7/10/17 21:15,21:15:30,0,0,0,0,0,0,0,0,100.00%,85.53%,85.00%,83.13%,88.41%,11.59%,3.54,0.46,4,1,1,24,88.41%,11.59%,88.41%,88.41%,18630,12135,12135,16275,,,,,20955,22155,31050,28515,20955,22155,31050,28515,715,945,1150,1357,515,684,979,1207
2163,7/10/17 21:15,21:15:45,0,0,0,0,0,0,0,0,100.00%,85.96%,85.00%,83.13%,88.52%,11.48%,3.54,0.46,4,1,1,24,88.52%,11.48%,88.52%,88.52%,18645,12150,12150,16290,,,,,20970,22170,31065,28530,20970,22170,31065,28530,715,945,1150,1357,515,684,978,1207
2164,7/10/17 21:16,21:16:00,0,0,0,0,0,0,0,0,100.00%,85.96%,85.00%,83.13%,88.52%,11.48%,3.54,0.46,4,1,1,24,88.52%,11.48%,88.52%,88.52%,18660,12165,12165,16305,,,,,20985,22185,31080,28545,20985,22185,31080,28545,715,945,1150,1357,515,684,978,1207
2165,7/10/17 21:16,21:16:15,0,0,0,0,0,0,0,0,100.00%,85.96%,85.00%,83.13%,88.52%,11.48%,3.54,0.46,4,1,1,24,88.52%,11.48%,88.52%,88.52%,18675,12180,12180,16320,,,,,21000,22200,31095,28560,21000,22200,31095,28560,715,945,1150,1357,515,684,978,1207
2166,7/10/17 21:16,21:16:30,0,0,0,0,0,0,0,0,100.00%,87.23%,85.00%,83.13%,88.84%,11.16%,3.55,0.45,4,1,1,24,88.84%,11.16%,88.84%,88.84%,18690,12195,12195,16335,,,,,21015,22215,31110,28575,21015,22215,31110,28575,715,948,1150,1357,515,684,978,1207
2167,7/10/17 21:16,21:16:45,0,0,0,0,0,0,0,0,100.00%,86.38%,82.50%,83.13%,88.00%,12.00%,3.52,0.48,4,1,1,24,88.00%,12.00%,88.00%,88.00%,18705,12210,12210,16350,,,,,21030,22230,31125,28590,21030,22230,31125,28590,715,948,1157,1357,515,684,992,1207
2168,7/10/17 21:17,21:17:00,0,0,0,0,0,0,0,0,100.00%,86.38%,56.50%,83.13%,81.50%,18.50%,3.26,0.74,4,1,1,24,81.50%,18.50%,81.50%,81.50%,18720,12225,12225,16365,,,,,21045,22245,31140,28605,21045,22245,31140,28605,715,948,1100,1357,515,684,987,1207
2169,7/10/17 21:17,21:17:15,0,0,0,0,0,0,1,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18735,12240,0,16380,,,12225,,21060,22260,31140,28620,21060,22260,31140,28620,715,948,980,1357,515,684,980,1207
2170,7/10/17 21:17,21:17:30,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18750,12255,0,16395,,,,,21075,22275,31140,28635,21075,22275,31140,28635,715,948,980,1356,515,684,980,1207
2171,7/10/17 21:17,21:17:45,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18765,12270,0,16410,,,,,21090,22290,31140,28650,21090,22290,31140,28650,715,948,980,1356,515,684,980,1207
2172,7/10/17 21:18,21:18:00,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18780,12285,0,16425,,,,,21105,22305,31140,28665,21105,22305,31140,28665,715,948,980,1356,515,684,980,1207
2173,7/10/17 21:18,21:18:15,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18795,12300,0,16440,,,,,21120,22320,31140,28680,21120,22320,31140,28680,715,948,980,1356,515,684,980,1207
2174,7/10/17 21:18,21:18:30,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18810,12315,0,16455,,,,,21135,22335,31140,28695,21135,22335,31140,28695,715,948,980,1356,515,684,980,1207
2175,7/10/17 21:18,21:18:45,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18825,12330,0,16470,,,,,21150,22350,31140,28710,21150,22350,31140,28710,715,948,980,1356,515,684,980,1207
2176,7/10/17 21:19,21:19:00,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18840,12345,0,16485,,,,,21165,22365,31140,28725,21165,22365,31140,28725,715,948,980,1356,515,684,980,1207
2177,7/10/17 21:19,21:19:15,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18855,12360,0,16500,,,,,21180,22380,31140,28740,21180,22380,31140,28740,715,948,980,1356,515,684,980,1207
2178,7/10/17 21:19,21:19:30,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18870,12375,0,16515,,,,,21195,22395,31140,28755,21195,22395,31140,28755,715,948,980,1356,515,684,980,1207
2179,7/10/17 21:19,21:19:45,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18885,12390,0,16530,,,,,21210,22410,31140,28770,21210,22410,31140,28770,715,948,980,1356,515,684,980,1207
2180,7/10/17 21:20,21:20:00,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18900,12405,0,16545,,,,,21225,22425,31140,28785,21225,22425,31140,28785,715,948,980,1356,515,684,980,1207
2181,7/10/17 21:20,21:20:15,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18915,12420,0,16560,,,,,21240,22440,31140,28800,21240,22440,31140,28800,715,948,980,1356,515,684,980,1207
2182,7/10/17 21:20,21:20:30,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18930,12435,0,16575,,,,,21255,22455,31140,28815,21255,22455,31140,28815,715,948,980,1356,515,684,980,1207
2183,7/10/17 21:20,21:20:45,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18945,12450,0,16590,,,,,21270,22470,31140,28830,21270,22470,31140,28830,715,948,980,1356,515,684,980,1207
2184,7/10/17 21:21,21:21:00,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18960,12465,0,16605,,,,,21285,22485,31140,28845,21285,22485,31140,28845,715,948,980,1356,515,684,980,1207
2185,7/10/17 21:21,21:21:15,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18975,12480,0,16620,,,,,21300,22500,31140,28860,21300,22500,31140,28860,715,948,980,1354,515,684,980,1207
2186,7/10/17 21:21,21:21:30,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,18990,12495,0,16635,,,,,21315,22515,31140,28875,21315,22515,31140,28875,715,948,980,1354,515,684,980,1207
2187,7/10/17 21:21,21:21:45,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,19005,12510,0,16650,,,,,21330,22530,31140,28890,21330,22530,31140,28890,715,948,980,1354,515,684,980,1207
2188,7/10/17 21:22,21:22:00,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,19020,12525,0,16665,,,,,21345,22545,31140,28905,21345,22545,31140,28905,715,948,980,1354,515,684,980,1207
2189,7/10/17 21:22,21:22:15,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,19035,12540,0,16680,,,,,21360,22560,31140,28920,21360,22560,31140,28920,715,948,980,1354,515,684,980,1207
2190,7/10/17 21:22,21:22:30,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,19050,12555,0,16695,,,,,21375,22575,31140,28935,21375,22575,31140,28935,715,948,980,1354,515,684,980,1207
2191,7/10/17 21:22,21:22:45,0,0,0,0,0,0,0,0,97.14%,86.38%,0.00%,83.13%,66.66%,33.34%,2.67,1.33,3,1,0,24,88.88%,11.12%,0.00%,88.88%,19065,12570,0,16710,,,,,21390,22590,31140,28950,21390,22590,31140,28950,715,948,980,1354,515,707,980,1207
2192,7/10/17 21:23,21:23:00,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,19080,12585,0,16725,,,,,21405,22605,31140,28965,21405,22605,31140,28965,715,948,980,1356,515,696,980,1207
2193,7/10/17 21:23,21:23:15,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,19095,12600,0,16740,,,,,21420,22620,31140,28980,21420,22620,31140,28980,715,948,980,1356,515,696,980,1207
2194,7/10/17 21:23,21:23:30,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,19110,12615,0,16755,,,,,21435,22635,31140,28995,21435,22635,31140,28995,712,948,980,1356,515,696,980,1207
2195,7/10/17 21:23,21:23:45,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,19125,12630,0,16770,,,,,21450,22650,31140,29010,21450,22650,31140,29010,712,948,980,1356,515,696,980,1207
2196,7/10/17 21:24,21:24:00,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,19140,12645,0,16785,,,,,21465,22665,31140,29025,21465,22665,31140,29025,712,948,980,1356,515,696,980,1207
2197,7/10/17 21:24,21:24:15,0,0,0,0,0,0,0,0,100.00%,86.38%,0.00%,83.13%,67.38%,32.62%,2.7,1.3,3,1,0,24,89.84%,10.16%,0.00%,89.84%,19155,12660,0,16800,,,,,21480,22680,31140,29040,21480,22680,31140,29040,712,948,980,1356,515,696,980,1207
2198,7/10/17 21:24,21:24:30,0,0,0,0,0,0,0,0,99.59%,86.38%,0.00%,83.13%,67.27%,32.73%,2.69,1.31,3,1,0,24,89.70%,10.30%,0.00%,89.70%,19170,12675,0,16815,,,,,21495,22695,31140,29055,21495,22695,31140,29055,712,948,980,1354,515,698,980,1207
2199,7/10/17 21:24,21:24:45,0,0,0,0,0,0,0,0,95.92%,86.38%,0.00%,83.13%,66.36%,33.64%,2.65,1.35,3,1,0,24,88.48%,11.52%,0.00%,88.48%,19185,12690,0,16830,,,,,21510,22710,31140,29070,21510,22710,31140,29070,712,948,980,1354,515,707,980,1207
2200,7/10/17 21:25,21:25:00,0,0,0,0,0,0,0,0,95.92%,86.38%,0.00%,83.13%,66.36%,33.64%,2.65,1.35,3,1,0,24,88.48%,11.52%,0.00%,88.48%,19200,12705,0,16845,,,,,21525,22725,31140,29085,21525,22725,31140,29085,712,948,980,1354,515,707,980,1207
2201,7/10/17 21:25,21:25:15,0,0,0,0,0,0,0,0,95.92%,86.38%,0.00%,83.13%,66.36%,33.64%,2.65,1.35,3,1,0,24,88.48%,11.52%,0.00%,88.48%,19215,12720,0,16860,,,,,21540,22740,31140,29100,21540,22740,31140,29100,712,948,980,1354,515,707,980,1207
2202,7/10/17 21:25,21:25:30,0,0,0,0,0,0,0,0,95.92%,86.38%,0.00%,83.13%,66.36%,33.64%,2.65,1.35,3,1,0,24,88.48%,11.52%,0.00%,88.48%,19230,12735,0,16875,,,,,21555,22755,31140,29115,21555,22755,31140,29115,712,948,980,1354,515,707,980,1207
2203,7/10/17 21:25,21:25:45,0,0,0,0,0,0,0,0,95.92%,86.38%,0.00%,83.13%,66.36%,33.64%,2.65,1.35,3,1,0,24,88.48%,11.52%,0.00%,88.48%,19245,12750,0,16890,,,,,21570,22770,31140,29130,21570,22770,31140,29130,712,948,980,1354,515,707,980,1207
2204,7/10/17 21:26,21:26:00,0,0,0,0,0,0,0,0,95.92%,86.38%,0.00%,81.88%,66.04%,33.96%,2.64,1.36,3,1,0,24,88.06%,11.94%,0.00%,88.06%,19260,12765,0,16905,,,,,21585,22785,31140,29145,21585,22785,31140,29145,712,948,980,1354,515,707,980,1209
